"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_away;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,16
"(i_gaze_at;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at_object)","(i_gaze_at_object)",0.257,67,399.653,0.16,0.0,0.14,100
"(i_gaze_at_object;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_at_object;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at)","(mo_smile)",0.16,1,10.875,0.35294117647058826,1.0,0.0,17
"(infant_voc;m_gaze_away)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile)","(m_gaze_at;mo_smile)",0.297,45,173.492,0.0,0.56,0.0,100
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at)","(inf_smile;mo_smile)",0.145,174,311.897,0.0,0.0,0.0,70
"(i_gaze_away;inf_smile;m_gaze_at)","(mo_smile)",0.365,4,28.759,0.07954545454545454,0.8181818181818182,0.3068181818181818,88
"(i_gaze_at_object;infant_voc;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at)","(mo_smile)",0.393,18,162.916,0.0,0.75,0.0,100
"(inf_smile;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,87
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at)","(i_gaze_at;mother-speech)",0.229,109,143.03,0.0,0.52,0.01,100
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,34
"(m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at_object)","(m_gaze_at)",0.264,99,233.241,1.0,0.01,1.0,100
"(inf_smile;mother-speech)","(m_gaze_at)",0.13,9,67.13,1.0,1.0,1.0,100
"(i_gaze_at_object;infant_voc;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,23
"(m_gaze_away;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_away;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile;mother-speech)","(m_gaze_at)",0.14,3,35.674,0.7108433734939759,0.9518072289156626,0.3614457831325301,83
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc)","(mother-speech)",0.113,7,8.844,0.6595744680851063,0.3191489361702128,0.2553191489361702,47
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;m_gaze_at)","(mo_smile)",0.216,11,51.999,1.0,1.0,1.0,100
"(i_gaze_at;infant_voc)","(mo_smile)",0.145,4,32.342,0.6428571428571429,0.9285714285714286,0.5714285714285714,98
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object)","(i_gaze_away)",0.123,43,191.83,0.19444444444444445,0.2222222222222222,0.19444444444444445,36
"(i_gaze_at_object;inf_smile;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,41
"(mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(mother-speech)",0.108,9,6.855,1.0,0.9361702127659575,1.0,94
"(i_gaze_at_object;mo_smile;mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at)","(m_gaze_at;mother-speech)",0.298,642,639.437,0.0,0.0,0.0,100
"(i_gaze_at_object;inf_smile;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_away;inf_smile;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile)","(m_gaze_at)",0.258,2,25.032,0.02857142857142857,0.8142857142857143,0.014285714285714285,70
"(m_gaze_at_object)","(inf_smile)",0.198,73,308.737,0.67,1.0,0.63,100
"(infant_voc;m_gaze_away)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_away;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,22
"(m_gaze_at)","(mother-speech)",0.394,719,839.544,0.0,0.0,0.0,100
"(i_gaze_at;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_at_object)","(mother-speech)",0.14,64,71.195,1.0,0.99,0.99,100
"(i_gaze_at_object;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_at;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,63
"(i_gaze_away;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;infant_voc;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile)","(i_gaze_at;mother-speech)",0.194,179,217.227,0.52,0.91,0.52,100
"(i_gaze_away;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech)","(i_gaze_away;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile)","(m_gaze_at_object)",0.132,43,67.016,1.0,0.0,0.98,100
"(i_gaze_at_object;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,22
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,37
"(inf_smile;infant_voc;m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,22
"(infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away)","(mo_smile)",0.242,30,130.923,1.0,1.0,1.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,49
"(i_gaze_at_object;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,22
"(mo_smile;mother-speech)","(inf_smile;m_gaze_at)",0.124,25,74.954,999.0,999.0,999.0,4
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(i_gaze_at_object;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech)","(i_gaze_at;m_gaze_at)",0.226,24,136.662,0.0,0.3559322033898305,0.0,59
"(inf_smile)","(i_gaze_at;m_gaze_at)",0.284,71,318.586,0.31,0.96,0.3,100
"(i_gaze_away;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,32
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,91
"(infant_voc;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,67
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;mo_smile)","(mother-speech)",0.31,181,219.17,0.0,0.0,0.0,100
"(i_gaze_at;mo_smile)","(mother-speech)",0.339,265,311.998,0.0,0.0,0.0,100
"(inf_smile;mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(m_gaze_at)",0.228,11,91.498,0.78,0.63,0.77,100
"(inf_smile;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,49
"(i_gaze_at;inf_smile)","(mo_smile;mother-speech)",0.206,107,120.774,0.0,0.010309278350515464,0.0,97
"(i_gaze_away;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,36
"(infant_voc)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_away;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(inf_smile)",0.476,1,38.439,0.011627906976744186,1.0,0.011627906976744186,86
"(m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,74
"(i_gaze_away;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,41
"(i_gaze_at)","(mo_smile;mother-speech)",0.177,422,380.935,0.0,0.0,0.0,100
"(m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,87
"(infant_voc;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at)","(inf_smile;mother-speech)",0.131,223,189.941,0.0,0.0,0.0,60
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile)","(i_gaze_at;inf_smile;mother-speech)",0.104,118,103.186,999.0,999.0,999.0,0
"(i_gaze_at_object;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,28
"(m_gaze_at_object;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,21
"(inf_smile)","(i_gaze_at;mo_smile)",0.235,55,263.864,0.0,0.93,0.0,100
"(inf_smile;infant_voc)","(i_gaze_at;mo_smile)",0.101,2,13.473,1.0,0.9473684210526315,0.15789473684210525,19
"(m_gaze_away;mo_smile)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc;m_gaze_at)","(inf_smile)",0.139,4,32.387,0.058823529411764705,0.9117647058823529,0.029411764705882353,34
"(inf_smile;infant_voc)","(mo_smile)",0.121,2,16.081,0.8285714285714286,0.9285714285714286,0.4,70
"(i_gaze_at_object;inf_smile)","(mo_smile)",0.152,3,15.503,1.0,1.0,1.0,100
"(i_gaze_away;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(infant_voc)","(m_gaze_at_object)",0.112,9,45.035,0.8588235294117647,0.8352941176470589,0.8470588235294118,85
"(inf_smile;infant_voc;mother-speech)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile)","(i_gaze_at)",0.232,2,30.786,0.225,0.7375,0.3375,80
"(i_gaze_at_object;inf_smile;m_gaze_at)","(mo_smile)",0.202,1,6.442,0.6170212765957447,1.0,1.0,94
"(i_gaze_at_object;inf_smile;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(inf_smile;m_gaze_at;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc)","(m_gaze_at;mo_smile)",0.119,5,26.526,0.2857142857142857,0.9523809523809523,0.2857142857142857,21
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;mother-speech)","(i_gaze_at;m_gaze_at)",0.181,4,46.05,0.0,1.0,0.0,16
"(i_gaze_at_object;inf_smile;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,85
"(i_gaze_at;m_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_at;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,30
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",0.111,1,3.285,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away)","(inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mo_smile)","(inf_smile)",0.118,2,15.643,0.43902439024390244,0.975609756097561,0.8536585365853658,41
"(mo_smile;mother-speech)","(i_gaze_at;inf_smile)",0.134,21,81.353,999.0,999.0,999.0,0
"(i_gaze_away;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,93
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at)",0.37,3,32.183,0.04081632653061224,0.8367346938775511,0.7040816326530612,98
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object)","(mo_smile)",0.141,50,219.991,1.0,1.0,1.0,100
"(i_gaze_at_object;inf_smile;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_away;mo_smile)","(inf_smile)",0.426,1,20.32,0.09259259259259259,1.0,0.037037037037037035,54
"(m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,59
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(i_gaze_at)",0.222,2,29.544,0.3333333333333333,0.7368421052631579,0.03508771929824561,57
"(inf_smile;infant_voc)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,47
"(infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(i_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,79
"(i_gaze_away;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_away)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at_object;mo_smile)","(mother-speech)",0.14,42,42.393,1.0,1.0,1.0,100
"(inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,48
"(inf_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,99
"(i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at)","(mo_smile;mother-speech)",0.182,431,387.876,0.0,0.0,0.0,100
"(mo_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;mo_smile)","(inf_smile)",0.274,75,193.558,0.02,0.0,0.0,100
"(i_gaze_at_object;inf_smile;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at;m_gaze_at_object)","(mo_smile)",0.143,19,89.725,1.0,1.0,1.0,100
"(i_gaze_at)","(m_gaze_at)",0.629,229,1349.45,0.0,0.77,0.0,100
"(m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,61
"(mother-speech)","(i_gaze_at;m_gaze_at)",0.194,56,308.106,0.0,0.84,0.0,100
"(m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,100
"(inf_smile;m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at;mo_smile)","(inf_smile)",0.15,2,12.652,0.0,0.4,0.0,5
"(inf_smile;infant_voc)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,34
"(i_gaze_at_object;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,72
"(m_gaze_at)","(i_gaze_at;mother-speech)",0.286,587,608.963,0.0,0.0,0.0,100
"(i_gaze_at_object;mother-speech)","(m_gaze_at_object)",0.144,9,36.502,0.8282828282828283,0.8484848484848485,0.9797979797979798,99
"(i_gaze_away;inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(i_gaze_at;inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech)","(i_gaze_at;mo_smile)",0.145,44,145.551,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,54
"(inf_smile;mother-speech)","(m_gaze_at;mo_smile)",0.135,14,69.298,0.06666666666666667,0.8666666666666667,0.06666666666666667,15
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;mother-speech)","(mo_smile)",0.208,14,106.831,0.03,0.63,0.01,100
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away)","(inf_smile;mo_smile)",0.103,12,55.914,0.8695652173913043,1.0,0.8695652173913043,46
"(i_gaze_at_object;inf_smile;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,59
"(m_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,22
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;m_gaze_at;mother-speech)","(inf_smile)",0.138,37,98.39,0.0,0.0,0.0,50
